"SaleID","OrderDate","OrderQuantity","UnitPrice","PromotionKey","CurrencyKey","SalesTerritoryKey"
"SO6953212","2013-10-29 00:00:00","18","38.4945","3","100","4"
"SO6953213","2013-10-29 00:00:00","2","29.994","1","100","4"
"SO6953214","2013-10-29 00:00:00","3","14.694","1","100","4"
"SO6953215","2013-10-29 00:00:00","1","218.454","1","100","4"
"SO6953216","2013-10-29 00:00:00","6","32.394","1","100","4"
"SO6953217","2013-10-29 00:00:00","7","38.1","1","100","4"
"SO6953218","2013-10-29 00:00:00","4","323.994","1","100","4"
"SO6953219","2013-10-29 00:00:00","1","323.994","1","100","4"
"SO6953220","2013-10-29 00:00:00","1","112.998","16","100","4"
"SO6953221","2013-10-29 00:00:00","1","461.694","1","100","4"
"SO6953222","2013-10-29 00:00:00","2","24.294","1","100","4"
"SO6953223","2013-10-29 00:00:00","3","158.43","1","100","4"
"SO6953224","2013-10-29 00:00:00","1","218.454","1","100","4"
"SO6953225","2013-10-29 00:00:00","2","149.874","1","100","4"
"SO6953226","2013-10-29 00:00:00","6","1376.994","1","100","4"
"SO6953227","2013-10-29 00:00:00","1","112.998","16","100","4"
"SO6953228","2013-10-29 00:00:00","2","1376.994","1","100","4"
"SO6953229","2013-10-29 00:00:00","2","26.724","1","100","4"
"SO6953230","2013-10-29 00:00:00","1","48.594","1","100","4"
"SO6953231","2013-10-29 00:00:00","5","461.694","1","100","4"
"SO6953232","2013-10-29 00:00:00","1","809.76","1","100","4"
"SO6953233","2013-10-29 00:00:00","5","2.994","1","100","4"
"SO6953234","2013-10-29 00:00:00","1","112.998","16","100","4"
"SO6953235","2013-10-29 00:00:00","1","149.874","1","100","4"
"SO6953236","2013-10-29 00:00:00","2","112.998","16","100","4"
"SO6953237","2013-10-29 00:00:00","2","41.994","1","100","4"
"SO6953238","2013-10-29 00:00:00","1","37.152","1","100","4"
"SO6953239","2013-10-29 00:00:00","1","20.994","1","100","4"
"SO6953240","2013-10-29 00:00:00","2","218.454","1","100","4"
"SO6953241","2013-10-29 00:00:00","1","158.43","1","100","4"
"SO6953242","2013-10-29 00:00:00","9","38.1","1","100","4"
"SO6953243","2013-10-29 00:00:00","1","16.272","1","100","4"
"SO6953244","2013-10-29 00:00:00","4","32.994","1","100","4"
"SO6953245","2013-10-29 00:00:00","7","4.77","1","100","4"
"SO6953246","2013-10-29 00:00:00","4","72","1","100","4"
"SO6953247","2013-10-29 00:00:00","3","818.7","1","100","4"
"SO6953248","2013-10-29 00:00:00","3","20.994","1","100","4"
"SO6953249","2013-10-29 00:00:00","7","5.394","1","100","4"
"SO6953250","2013-10-29 00:00:00","3","461.694","1","100","4"
"SO6953251","2013-10-29 00:00:00","4","32.394","1","100","4"
"SO695331","2013-10-29 00:00:00","1","323.994","1","100","5"
"SO695332","2013-10-29 00:00:00","3","149.874","1","100","5"
"SO695333","2013-10-29 00:00:00","3","1391.994","1","100","5"
"SO695334","2013-10-29 00:00:00","1","149.874","1","100","5"
"SO695335","2013-10-29 00:00:00","2","112.998","16","100","5"
"SO695336","2013-10-29 00:00:00","1","461.694","1","100","5"
"SO695337","2013-10-29 00:00:00","1","158.43","1","100","5"
"SO695338","2013-10-29 00:00:00","3","1376.994","1","100","5"
"SO695339","2013-10-29 00:00:00","1","461.694","1","100","5"
"SO6953310","2013-10-29 00:00:00","2","1391.994","1","100","5"
"SO6953311","2013-10-29 00:00:00","1","218.454","1","100","5"
"SO6953312","2013-10-29 00:00:00","1","218.454","1","100","5"
"SO6953313","2013-10-29 00:00:00","14","40.5942","2","100","5"
"SO6953314","2013-10-29 00:00:00","7","41.994","1","100","5"
"SO6953315","2013-10-29 00:00:00","6","1376.994","1","100","5"
"SO6953316","2013-10-29 00:00:00","2","37.152","1","100","5"
"SO6953317","2013-10-29 00:00:00","3","41.994","1","100","5"
"SO6953318","2013-10-29 00:00:00","4","323.994","1","100","5"
"SO6953319","2013-10-29 00:00:00","1","323.994","1","100","5"
"SO6953320","2013-10-29 00:00:00","2","112.998","16","100","5"
"SO6953321","2013-10-29 00:00:00","4","461.694","1","100","5"
"SO6953322","2013-10-29 00:00:00","1","461.694","1","100","5"
"SO6953323","2013-10-29 00:00:00","11","1345.5942","2","100","5"
"SO6953324","2013-10-29 00:00:00","2","72.162","1","100","5"
"SO6953325","2013-10-29 00:00:00","1","24.294","1","100","5"
"SO6953326","2013-10-29 00:00:00","1","31.584","1","100","5"
"SO6953327","2013-10-29 00:00:00","1","158.43","1","100","5"
"SO6953328","2013-10-29 00:00:00","3","818.7","1","100","5"
"SO6953329","2013-10-29 00:00:00","1","112.998","16","100","5"
"SO6953330","2013-10-29 00:00:00","4","1376.994","1","100","5"
"SO6953331","2013-10-29 00:00:00","1","48.594","1","100","5"
"SO6953332","2013-10-29 00:00:00","1","112.998","16","100","5"
"SO6953333","2013-10-29 00:00:00","1","37.254","1","100","5"
"SO695341","2013-10-29 00:00:00","3","5.394","1","100","2"
"SO695342","2013-10-29 00:00:00","4","72","1","100","2"
"SO695343","2013-10-29 00:00:00","2","5.394","1","100","2"
"SO695344","2013-10-29 00:00:00","3","5.394","1","100","2"
"SO695351","2013-10-29 00:00:00","8","1430.442","1","100","7"
"SO695352","2013-10-29 00:00:00","2","200.052","1","100","7"
"SO695353","2013-10-29 00:00:00","1","31.584","1","100","7"
"SO695354","2013-10-29 00:00:00","3","445.41","1","100","7"
"SO695355","2013-10-29 00:00:00","10","728.91","1","100","7"
"SO695356","2013-10-29 00:00:00","3","602.346","1","100","7"
"SO695357","2013-10-29 00:00:00","8","1430.442","1","100","7"
"SO695358","2013-10-29 00:00:00","4","445.41","1","100","7"
"SO695359","2013-10-29 00:00:00","3","445.41","1","100","7"
"SO6953510","2013-10-29 00:00:00","11","1382.7606","2","100","7"
"SO6953511","2013-10-29 00:00:00","2","602.346","1","100","7"
"SO6953512","2013-10-29 00:00:00","2","602.346","1","100","7"
"SO6953513","2013-10-29 00:00:00","2","200.052","1","100","7"
"SO6953514","2013-10-29 00:00:00","5","1430.442","1","100","7"
"SO6953515","2013-10-29 00:00:00","4","728.91","1","100","7"
"SO6953516","2013-10-29 00:00:00","2","54.942","1","100","7"
"SO6953517","2013-10-29 00:00:00","3","1430.442","1","100","7"
"SO6953518","2013-10-29 00:00:00","11","1382.7606","2","100","7"
"SO6953519","2013-10-29 00:00:00","4","200.052","1","100","7"
"SO6953520","2013-10-29 00:00:00","3","200.052","1","100","7"
"SO6953521","2013-10-29 00:00:00","3","602.346","1","100","7"
"SO6953522","2013-10-29 00:00:00","4","602.346","1","100","7"
"SO6953523","2013-10-29 00:00:00","3","445.41","1","100","7"
"SO6953524","2013-10-29 00:00:00","3","200.052","1","100","7"
"SO6953525","2013-10-29 00:00:00","4","602.346","1","100","7"
"SO6953526","2013-10-29 00:00:00","12","430.563","2","100","7"
"SO6953527","2013-10-29 00:00:00","8","445.41","1","100","7"
"SO6953528","2013-10-29 00:00:00","8","728.91","1","100","7"
"SO6953529","2013-10-29 00:00:00","1","602.346","1","100","7"
"SO695361","2013-10-29 00:00:00","2","218.454","1","100","4"
"SO695362","2013-10-29 00:00:00","5","1376.994","1","100","4"
"SO695363","2013-10-29 00:00:00","3","112.998","16","100","4"
"SO695364","2013-10-29 00:00:00","2","149.874","1","100","4"
"SO695365","2013-10-29 00:00:00","2","105.294","1","100","4"
"SO695366","2013-10-29 00:00:00","2","809.76","1","100","4"
"SO695367","2013-10-29 00:00:00","1","323.994","1","100","4"
"SO695368","2013-10-29 00:00:00","1","1376.994","1","100","4"
"SO695369","2013-10-29 00:00:00","3","1391.994","1","100","4"
"SO6953610","2013-10-29 00:00:00","2","63.9","1","100","4"
"SO6953611","2013-10-29 00:00:00","4","54.894","1","100","4"
"SO6953612","2013-10-29 00:00:00","2","818.7","1","100","4"
"SO6953613","2013-10-29 00:00:00","2","818.7","1","100","4"
"SO6953614","2013-10-29 00:00:00","2","48.594","1","100","4"
"SO6953615","2013-10-29 00:00:00","4","218.454","1","100","4"
"SO6953616","2013-10-29 00:00:00","1","41.994","1","100","4"
"SO6953617","2013-10-29 00:00:00","3","112.998","16","100","4"
"SO6953618","2013-10-29 00:00:00","2","112.998","16","100","4"
"SO6953619","2013-10-29 00:00:00","3","1391.994","1","100","4"
"SO6953620","2013-10-29 00:00:00","1","158.43","1","100","4"
"SO6953621","2013-10-29 00:00:00","3","818.7","1","100","4"
"SO6953622","2013-10-29 00:00:00","4","31.584","1","100","4"
"SO6953623","2013-10-29 00:00:00","4","149.874","1","100","4"
"SO6953624","2013-10-29 00:00:00","11","40.5942","2","100","4"
"SO6953625","2013-10-29 00:00:00","1","1391.994","1","100","4"
"SO6953626","2013-10-29 00:00:00","1","37.152","1","100","4"
"SO6953627","2013-10-29 00:00:00","2","809.76","1","100","4"
"SO6953628","2013-10-29 00:00:00","2","112.998","16","100","4"
"SO6953629","2013-10-29 00:00:00","2","41.994","1","100","4"
"SO6953630","2013-10-29 00:00:00","2","461.694","1","100","4"
"SO6953631","2013-10-29 00:00:00","2","112.998","16","100","4"
"SO6953632","2013-10-29 00:00:00","3","12.144","1","100","4"
"SO6953633","2013-10-29 00:00:00","1","26.724","1","100","4"
"SO6953634","2013-10-29 00:00:00","3","242.994","1","100","4"
"SO6953635","2013-10-29 00:00:00","1","24.294","1","100","4"
"SO6953636","2013-10-29 00:00:00","2","149.874","1","100","4"
"SO6953637","2013-10-29 00:00:00","4","32.394","1","100","4"
"SO6953638","2013-10-29 00:00:00","3","158.43","1","100","4"
"SO6953639","2013-10-29 00:00:00","4","1376.994","1","100","4"
"SO6953640","2013-10-29 00:00:00","3","23.484","1","100","4"
"SO695371","2013-10-29 00:00:00","2","445.41","1","19","6"
"SO695372","2013-10-29 00:00:00","1","602.346","1","19","6"
"SO695381","2013-10-29 00:00:00","2","32.394","1","19","6"
"SO695382","2013-10-29 00:00:00","5","72","1","19","6"
"SO695383","2013-10-29 00:00:00","5","38.1","1","19","6"
"SO695384","2013-10-29 00:00:00","3","1376.994","1","19","6"
"SO695385","2013-10-29 00:00:00","1","41.994","1","19","6"
"SO695386","2013-10-29 00:00:00","2","41.994","1","19","6"
"SO695387","2013-10-29 00:00:00","3","2.994","1","19","6"
"SO695391","2013-10-29 00:00:00","2","672.294","1","100","4"
"SO695392","2013-10-29 00:00:00","1","858.9","1","100","4"
"SO695393","2013-10-29 00:00:00","1","1466.01","1","100","4"
"SO695394","2013-10-29 00:00:00","1","72.162","1","100","4"
"SO695395","2013-10-29 00:00:00","1","31.584","1","100","4"
"SO695396","2013-10-29 00:00:00","1","1466.01","1","100","4"
"SO695397","2013-10-29 00:00:00","1","858.9","1","100","4"
"SO695398","2013-10-29 00:00:00","1","1466.01","1","100","4"
"SO695401","2013-10-29 00:00:00","4","445.41","1","19","6"
"SO695402","2013-10-29 00:00:00","8","445.41","1","19","6"
"SO695403","2013-10-29 00:00:00","3","445.41","1","19","6"
"SO695404","2013-10-29 00:00:00","2","445.41","1","19","6"
"SO695405","2013-10-29 00:00:00","3","728.91","1","19","6"
"SO695406","2013-10-29 00:00:00","2","1430.442","1","19","6"
"SO695407","2013-10-29 00:00:00","2","1430.442","1","19","6"
"SO695408","2013-10-29 00:00:00","1","602.346","1","19","6"
"SO695409","2013-10-29 00:00:00","5","29.994","1","19","6"
"SO6954010","2013-10-29 00:00:00","14","31.3142","2","19","6"
"SO6954011","2013-10-29 00:00:00","2","38.1","1","19","6"
"SO6954012","2013-10-29 00:00:00","12","2.8942","2","19","6"
"SO6954013","2013-10-29 00:00:00","1","31.584","1","19","6"
"SO6954014","2013-10-29 00:00:00","10","32.994","1","19","6"
"SO6954015","2013-10-29 00:00:00","11","20.2942","2","19","6"
"SO6954016","2013-10-29 00:00:00","2","445.41","1","19","6"
"SO6954017","2013-10-29 00:00:00","12","28.9942","2","19","6"
"SO6954018","2013-10-29 00:00:00","2","14.694","1","19","6"
"SO6954019","2013-10-29 00:00:00","2","1430.442","1","19","6"
"SO6954020","2013-10-29 00:00:00","2","1430.442","1","19","6"
"SO6954021","2013-10-29 00:00:00","1","1430.442","1","19","6"
"SO6954022","2013-10-29 00:00:00","2","200.052","1","19","6"
"SO6954023","2013-10-29 00:00:00","6","728.91","1","19","6"
"SO6954024","2013-10-29 00:00:00","2","32.394","1","19","6"
"SO6954025","2013-10-29 00:00:00","1","728.91","1","19","6"
"SO6954026","2013-10-29 00:00:00","10","32.394","1","19","6"
"SO6954027","2013-10-29 00:00:00","10","20.994","1","19","6"
"SO6954028","2013-10-29 00:00:00","2","200.052","1","19","6"
"SO6954029","2013-10-29 00:00:00","14","20.2942","2","19","6"
"SO6954030","2013-10-29 00:00:00","6","1430.442","1","19","6"
"SO6954031","2013-10-29 00:00:00","2","200.052","1","19","6"
"SO6954032","2013-10-29 00:00:00","1","200.052","1","19","6"
"SO6954033","2013-10-29 00:00:00","5","14.694","1","19","6"
"SO6954034","2013-10-29 00:00:00","4","29.994","1","19","6"
"SO6954035","2013-10-29 00:00:00","1","602.346","1","19","6"
"SO6954036","2013-10-29 00:00:00","12","36.83","2","19","6"
"SO6954037","2013-10-29 00:00:00","1","602.346","1","19","6"
"SO6954038","2013-10-29 00:00:00","8","72","1","19","6"
"SO6954039","2013-10-29 00:00:00","8","5.394","1","19","6"
"SO6954040","2013-10-29 00:00:00","11","4.611","2","19","6"
"SO695411","2013-10-29 00:00:00","3","112.998","16","19","6"
"SO695412","2013-10-29 00:00:00","3","1376.994","1","19","6"
"SO695413","2013-10-29 00:00:00","1","323.994","1","19","6"
"SO695414","2013-10-29 00:00:00","1","112.998","16","19","6"
"SO695415","2013-10-29 00:00:00","2","112.998","16","19","6"
"SO695416","2013-10-29 00:00:00","3","26.724","1","19","6"
"SO695417","2013-10-29 00:00:00","1","461.694","1","19","6"
"SO695418","2013-10-29 00:00:00","6","41.994","1","19","6"
"SO695419","2013-10-29 00:00:00","1","112.998","16","19","6"
"SO695421","2013-10-29 00:00:00","1","1020.594","1","19","6"
"SO695422","2013-10-29 00:00:00","1","1466.01","1","19","6"
"SO695423","2013-10-29 00:00:00","3","202.332","1","19","6"
"SO695424","2013-10-29 00:00:00","1","37.254","1","19","6"
"SO695425","2013-10-29 00:00:00","1","356.898","1","19","6"
"SO695426","2013-10-29 00:00:00","7","32.394","1","19","6"
"SO695427","2013-10-29 00:00:00","5","323.994","1","19","6"
"SO695428","2013-10-29 00:00:00","5","356.898","1","19","6"
"SO695429","2013-10-29 00:00:00","2","1020.594","1","19","6"
"SO6954210","2013-10-29 00:00:00","2","672.294","1","19","6"
"SO6954211","2013-10-29 00:00:00","3","14.694","1","19","6"
"SO6954212","2013-10-29 00:00:00","3","356.898","1","19","6"
"SO6954213","2013-10-29 00:00:00","1","858.9","1","19","6"
"SO6954214","2013-10-29 00:00:00","2","858.9","1","19","6"
"SO6954215","2013-10-29 00:00:00","2","323.994","1","19","6"
"SO6954216","2013-10-29 00:00:00","2","858.9","1","19","6"
"SO6954217","2013-10-29 00:00:00","3","5.394","1","19","6"
"SO6954218","2013-10-29 00:00:00","4","672.294","1","19","6"
"SO6954219","2013-10-29 00:00:00","2","672.294","1","19","6"
"SO6954220","2013-10-29 00:00:00","3","72.162","1","19","6"
"SO6954221","2013-10-29 00:00:00","1","48.594","1","19","6"
"SO6954222","2013-10-29 00:00:00","5","1020.594","1","19","6"
"SO6954223","2013-10-29 00:00:00","1","24.294","1","19","6"
"SO6954224","2013-10-29 00:00:00","7","1.374","1","19","6"
"SO6954225","2013-10-29 00:00:00","1","20.994","1","19","6"
"SO695431","2013-10-29 00:00:00","1","356.898","1","98","10"
"SO695441","2013-10-29 00:00:00","2","672.294","1","100","2"
"SO695442","2013-10-29 00:00:00","1","323.994","1","100","2"
"SO695443","2013-10-29 00:00:00","2","858.9","1","100","2"
"SO695444","2013-10-29 00:00:00","1","1020.594","1","100","2"
"SO695445","2013-10-29 00:00:00","4","858.9","1","100","2"
"SO695446","2013-10-29 00:00:00","1","202.332","1","100","2"
"SO695447","2013-10-29 00:00:00","6","323.994","1","100","2"
"SO695448","2013-10-29 00:00:00","1","72.162","1","100","2"
"SO695449","2013-10-29 00:00:00","3","323.994","1","100","2"
"SO6954410","2013-10-29 00:00:00","3","1020.594","1","100","2"
"SO6954411","2013-10-29 00:00:00","4","1466.01","1","100","2"
"SO6954412","2013-10-29 00:00:00","2","24.294","1","100","2"
"SO6954413","2013-10-29 00:00:00","2","202.332","1","100","2"
"SO6954414","2013-10-29 00:00:00","2","5.394","1","100","2"
"SO6954415","2013-10-29 00:00:00","2","672.294","1","100","2"
"SO6954416","2013-10-29 00:00:00","2","1466.01","1","100","2"
"SO6954417","2013-10-29 00:00:00","4","48.594","1","100","2"
"SO6954418","2013-10-29 00:00:00","3","672.294","1","100","2"
"SO6954419","2013-10-29 00:00:00","1","37.254","1","100","2"
"SO6954420","2013-10-29 00:00:00","1","356.898","1","100","2"
"SO6954421","2013-10-29 00:00:00","4","858.9","1","100","2"
"SO6954422","2013-10-29 00:00:00","2","356.898","1","100","2"
"SO6954423","2013-10-29 00:00:00","4","1020.594","1","100","2"
"SO695451","2013-10-29 00:00:00","2","24.294","1","100","4"
"SO695452","2013-10-29 00:00:00","5","672.294","1","100","4"
"SO695453","2013-10-29 00:00:00","2","356.898","1","100","4"
"SO695454","2013-10-29 00:00:00","3","202.332","1","100","4"
"SO695455","2013-10-29 00:00:00","4","1020.594","1","100","4"
"SO695456","2013-10-29 00:00:00","4","20.994","1","100","4"
"SO695457","2013-10-29 00:00:00","4","1020.594","1","100","4"
"SO695458","2013-10-29 00:00:00","3","672.294","1","100","4"
"SO695459","2013-10-29 00:00:00","5","14.694","1","100","4"
"SO6954510","2013-10-29 00:00:00","3","672.294","1","100","4"
"SO6954511","2013-10-29 00:00:00","3","323.994","1","100","4"
"SO6954512","2013-10-29 00:00:00","6","29.994","1","100","4"
"SO6954513","2013-10-29 00:00:00","12","36.83","2","100","4"
"SO6954514","2013-10-29 00:00:00","5","323.994","1","100","4"
"SO6954515","2013-10-29 00:00:00","5","323.994","1","100","4"
"SO6954516","2013-10-29 00:00:00","6","672.294","1","100","4"
"SO6954517","2013-10-29 00:00:00","4","672.294","1","100","4"
"SO6954518","2013-10-29 00:00:00","4","1020.594","1","100","4"
"SO6954519","2013-10-29 00:00:00","2","1466.01","1","100","4"
"SO6954520","2013-10-29 00:00:00","4","1466.01","1","100","4"
"SO6954521","2013-10-29 00:00:00","4","1466.01","1","100","4"
"SO6954522","2013-10-29 00:00:00","2","48.594","1","100","4"
"SO6954523","2013-10-29 00:00:00","4","356.898","1","100","4"
"SO6954524","2013-10-29 00:00:00","4","32.394","1","100","4"
"SO6954525","2013-10-29 00:00:00","3","32.394","1","100","4"
"SO6954526","2013-10-29 00:00:00","4","5.394","1","100","4"
"SO6954527","2013-10-29 00:00:00","5","5.394","1","100","4"
"SO6954528","2013-10-29 00:00:00","5","32.994","1","100","4"
"SO6954529","2013-10-29 00:00:00","3","20.994","1","100","4"
"SO6954530","2013-10-29 00:00:00","4","20.994","1","100","4"
"SO6954531","2013-10-29 00:00:00","2","2.994","1","100","4"
"SO6954532","2013-10-29 00:00:00","4","37.254","1","100","4"
"SO6954533","2013-10-29 00:00:00","3","1466.01","1","100","4"
"SO6954534","2013-10-29 00:00:00","7","38.1","1","100","4"
"SO6954535","2013-10-29 00:00:00","7","72","1","100","4"
"SO6954536","2013-10-29 00:00:00","1","4.77","1","100","4"
"SO6954537","2013-10-29 00:00:00","2","32.394","1","100","4"
"SO6954538","2013-10-29 00:00:00","3","323.994","1","100","4"
"SO6954539","2013-10-29 00:00:00","2","29.994","1","100","4"
"SO6954540","2013-10-29 00:00:00","4","5.394","1","100","4"
"SO6954541","2013-10-29 00:00:00","2","1020.594","1","100","4"
"SO6954542","2013-10-29 00:00:00","4","1466.01","1","100","4"
"SO695461","2013-10-29 00:00:00","1","48.594","1","100","4"
"SO695462","2013-10-29 00:00:00","1","858.9","1","100","4"
"SO695463","2013-10-29 00:00:00","1","1466.01","1","100","4"
"SO695464","2013-10-29 00:00:00","3","356.898","1","100","4"
"SO695465","2013-10-29 00:00:00","2","323.994","1","100","4"
"SO695466","2013-10-29 00:00:00","2","672.294","1","100","4"
"SO695467","2013-10-29 00:00:00","1","37.254","1","100","4"
"SO695468","2013-10-29 00:00:00","1","5.394","1","100","4"
"SO695469","2013-10-29 00:00:00","1","356.898","1","100","4"
"SO6954610","2013-10-29 00:00:00","1","356.898","1","100","4"
"SO6954611","2013-10-29 00:00:00","1","1466.01","1","100","4"
"SO6954612","2013-10-29 00:00:00","3","24.294","1","100","4"
"SO6954613","2013-10-29 00:00:00","4","72.162","1","100","4"
"SO695471","2013-10-29 00:00:00","1","37.254","1","100","3"
"SO695481","2013-10-29 00:00:00","2","31.584","1","19","6"
"SO695491","2013-10-29 00:00:00","3","1430.442","1","100","4"
"SO695492","2013-10-29 00:00:00","1","1430.442","1","100","4"
"SO695493","2013-10-29 00:00:00","1","728.91","1","100","4"
"SO695501","2013-10-29 00:00:00","5","1430.442","1","6","9"
"SO695502","2013-10-29 00:00:00","2","31.584","1","6","9"
"SO695503","2013-10-29 00:00:00","3","728.91","1","6","9"
"SO695504","2013-10-29 00:00:00","5","1430.442","1","6","9"
"SO695505","2013-10-29 00:00:00","2","2.994","1","6","9"
"SO695506","2013-10-29 00:00:00","3","200.052","1","6","9"
"SO695507","2013-10-29 00:00:00","2","602.346","1","6","9"
"SO695508","2013-10-29 00:00:00","3","445.41","1","6","9"
"SO695509","2013-10-29 00:00:00","2","445.41","1","6","9"
"SO6955010","2013-10-29 00:00:00","1","602.346","1","6","9"
"SO6955011","2013-10-29 00:00:00","2","445.41","1","6","9"
"SO6955012","2013-10-29 00:00:00","9","1430.442","1","6","9"
"SO6955013","2013-10-29 00:00:00","3","200.052","1","6","9"
"SO6955014","2013-10-29 00:00:00","1","200.052","1","6","9"
"SO6955015","2013-10-29 00:00:00","2","445.41","1","6","9"
"SO6955016","2013-10-29 00:00:00","1","1430.442","1","6","9"
"SO6955017","2013-10-29 00:00:00","2","200.052","1","6","9"
"SO6955018","2013-10-29 00:00:00","2","602.346","1","6","9"
"SO6955019","2013-10-29 00:00:00","2","602.346","1","6","9"
"SO6955020","2013-10-29 00:00:00","1","728.91","1","6","9"
"SO695511","2013-10-29 00:00:00","1","672.294","1","98","10"
"SO695521","2013-10-29 00:00:00","4","2.994","1","100","1"
"SO695522","2013-10-29 00:00:00","3","1376.994","1","100","1"
"SO695523","2013-10-29 00:00:00","2","41.994","1","100","1"
"SO695524","2013-10-29 00:00:00","3","72","1","100","1"
"SO695525","2013-10-29 00:00:00","4","41.994","1","100","1"
"SO695526","2013-10-29 00:00:00","3","32.394","1","100","1"
"SO695527","2013-10-29 00:00:00","3","38.1","1","100","1"
"SO695528","2013-10-29 00:00:00","6","41.994","1","100","1"
"SO695531","2013-10-29 00:00:00","2","41.994","1","6","9"
"SO695532","2013-10-29 00:00:00","5","32.394","1","6","9"
"SO695533","2013-10-29 00:00:00","4","41.994","1","6","9"
"SO695534","2013-10-29 00:00:00","1","72","1","6","9"
"SO695535","2013-10-29 00:00:00","7","38.1","1","6","9"
"SO695541","2013-10-29 00:00:00","2","32.394","1","98","10"
"SO695542","2013-10-29 00:00:00","2","672.294","1","98","10"
"SO695543","2013-10-29 00:00:00","2","48.594","1","98","10"
"SO695544","2013-10-29 00:00:00","3","5.394","1","98","10"
"SO695545","2013-10-29 00:00:00","2","24.294","1","98","10"
"SO695546","2013-10-29 00:00:00","1","4.77","1","98","10"
"SO695547","2013-10-29 00:00:00","3","20.994","1","98","10"
"SO695548","2013-10-29 00:00:00","2","323.994","1","98","10"
"SO695549","2013-10-29 00:00:00","4","672.294","1","98","10"
"SO6955410","2013-10-29 00:00:00","3","5.394","1","98","10"
"SO6955411","2013-10-29 00:00:00","4","20.994","1","98","10"
"SO6955412","2013-10-29 00:00:00","2","1020.594","1","98","10"
"SO6955413","2013-10-29 00:00:00","3","5.394","1","98","10"
"SO695551","2013-10-29 00:00:00","4","29.994","1","98","10"
"SO695561","2013-10-29 00:00:00","2","356.898","1","36","8"
"SO695562","2013-10-29 00:00:00","4","72.162","1","36","8"
"SO695563","2013-10-29 00:00:00","2","5.394","1","36","8"
"SO695571","2013-10-29 00:00:00","4","72","1","98","10"
"SO695572","2013-10-29 00:00:00","5","32.394","1","98","10"
"SO695573","2013-10-29 00:00:00","1","2.994","1","98","10"
"SO695574","2013-10-29 00:00:00","4","41.994","1","98","10"
"SO695575","2013-10-29 00:00:00","9","41.994","1","98","10"
"SO695576","2013-10-29 00:00:00","1","1376.994","1","98","10"
"SO695577","2013-10-29 00:00:00","3","38.1","1","98","10"
"SO695581","2013-10-29 00:00:00","8","602.346","1","98","10"
"SO695582","2013-10-29 00:00:00","1","445.41","1","98","10"
"SO695583","2013-10-29 00:00:00","3","1430.442","1","98","10"
"SO695584","2013-10-29 00:00:00","1","1.374","1","98","10"
"SO695585","2013-10-29 00:00:00","3","728.91","1","98","10"
"SO695586","2013-10-29 00:00:00","1","200.052","1","98","10"
"SO695587","2013-10-29 00:00:00","1","602.346","1","98","10"
"SO695588","2013-10-29 00:00:00","1","445.41","1","98","10"
"SO695589","2013-10-29 00:00:00","2","602.346","1","98","10"
"SO6955810","2013-10-29 00:00:00","2","445.41","1","98","10"
"SO6955811","2013-10-29 00:00:00","3","728.91","1","98","10"
"SO6955812","2013-10-29 00:00:00","12","1382.7606","2","98","10"
"SO6955813","2013-10-29 00:00:00","2","200.052","1","98","10"
"SO6955814","2013-10-29 00:00:00","10","1430.442","1","98","10"
"SO6955815","2013-10-29 00:00:00","8","445.41","1","98","10"
"SO6955816","2013-10-29 00:00:00","2","728.91","1","98","10"
"SO6955817","2013-10-29 00:00:00","3","54.942","1","98","10"
"SO6955818","2013-10-29 00:00:00","3","31.584","1","98","10"
"SO6955819","2013-10-29 00:00:00","3","200.052","1","98","10"
"SO6955820","2013-10-29 00:00:00","1","445.41","1","98","10"
"SO6955821","2013-10-29 00:00:00","3","1430.442","1","98","10"
"SO6955822","2013-10-29 00:00:00","2","1430.442","1","98","10"
"SO6955823","2013-10-29 00:00:00","5","602.346","1","98","10"
"SO6955824","2013-10-29 00:00:00","3","602.346","1","98","10"
"SO6955825","2013-10-29 00:00:00","2","445.41","1","98","10"
"SO6955826","2013-10-29 00:00:00","1","23.484","1","98","10"
"SO6955827","2013-10-29 00:00:00","4","200.052","1","98","10"
"SO6955828","2013-10-29 00:00:00","9","200.052","1","98","10"
"SO6955829","2013-10-29 00:00:00","6","602.346","1","98","10"
"SO6955830","2013-10-29 00:00:00","1","602.346","1","98","10"
"SO6955831","2013-10-29 00:00:00","4","602.346","1","98","10"
"SO695591","2013-10-29 00:00:00","2","112.998","16","100","3"
"SO695592","2013-10-29 00:00:00","1","63.9","1","100","3"
"SO695601","2013-10-29 00:00:00","1","24.294","1","19","6"
"SO695602","2013-10-29 00:00:00","1","1376.994","1","19","6"
"SO695603","2013-10-29 00:00:00","1","218.454","1","19","6"
"SO695604","2013-10-29 00:00:00","4","461.694","1","19","6"
"SO695605","2013-10-29 00:00:00","1","37.254","1","19","6"
"SO695606","2013-10-29 00:00:00","2","461.694","1","19","6"
"SO695607","2013-10-29 00:00:00","2","158.43","1","19","6"
"SO695608","2013-10-29 00:00:00","1","31.584","1","19","6"
"SO695609","2013-10-29 00:00:00","4","149.874","1","19","6"
"SO6956010","2013-10-29 00:00:00","14","40.5942","2","19","6"
"SO6956011","2013-10-29 00:00:00","3","323.994","1","19","6"
"SO6956012","2013-10-29 00:00:00","2","16.272","1","19","6"
"SO6956013","2013-10-29 00:00:00","2","1391.994","1","19","6"
