"SaleID","EmployeeKey"
"SO4987038","283"
"SO4987039","283"
"SO4987040","283"
"SO4987041","283"
"SO4987042","283"
"SO4987043","283"
"SO4987044","283"
"SO4987045","283"
"SO4987046","283"
"SO4987047","283"
"SO4987048","283"
"SO4987049","283"
"SO4987050","283"
"SO4987051","283"
"SO4987052","283"
"SO498711","291"
"SO498712","291"
"SO498713","291"
"SO498714","291"
"SO498715","291"
"SO498716","291"
"SO498717","291"
"SO498721","272"
"SO498731","285"
"SO498732","285"
"SO498741","283"
"SO498742","283"
"SO498751","282"
"SO498761","292"
"SO498762","292"
"SO498763","292"
"SO498764","292"
"SO498765","292"
"SO498766","292"
"SO498767","292"
"SO498768","292"
"SO498769","292"
"SO4987610","292"
"SO4987611","292"
"SO4987612","292"
"SO4987613","292"
"SO4987614","292"
"SO4987615","292"
"SO4987616","292"
"SO4987617","292"
"SO4987618","292"
"SO4987619","292"
"SO4987620","292"
"SO4987621","292"
"SO4987622","292"
"SO4987623","292"
"SO4987624","292"
"SO4987625","292"
"SO4987626","292"
"SO4987627","292"
"SO4987628","292"
"SO4987629","292"
"SO4987630","292"
"SO4987631","292"
"SO4987632","292"
"SO498771","283"
"SO498772","283"
"SO498773","283"
"SO498774","283"
"SO498775","283"
"SO498776","283"
"SO498777","283"
"SO498778","283"
"SO498779","283"
"SO4987710","283"
"SO4987711","283"
"SO4987712","283"
"SO4987713","283"
"SO4987714","283"
"SO4987715","283"
"SO4987716","283"
"SO4987717","283"
"SO4987718","283"
"SO4987719","283"
"SO4987720","283"
"SO4987721","283"
"SO4987722","283"
"SO498781","285"
"SO498782","285"
"SO498783","285"
"SO498784","285"
"SO498785","285"
"SO498786","285"
"SO498787","285"
"SO498788","285"
"SO498789","285"
"SO4987810","285"
"SO498791","291"
"SO498792","291"
"SO498793","291"
"SO498794","291"
"SO498795","291"
"SO498796","291"
"SO498797","291"
"SO498798","291"
"SO498799","291"
"SO4987910","291"
"SO4987911","291"
"SO4987912","291"
"SO4987913","291"
"SO4987914","291"
"SO4987915","291"
"SO4987916","291"
"SO4987917","291"
"SO4987918","291"
"SO4987919","291"
"SO4987920","291"
"SO4987921","291"
"SO4987922","291"
"SO4987923","291"
"SO4987924","291"
"SO4987925","291"
"SO4987926","291"
"SO4987927","291"
"SO4987928","291"
"SO4987929","291"
"SO4987930","291"
"SO4987931","291"
"SO4987932","291"
"SO4987933","291"
"SO4987934","291"
"SO4987935","291"
"SO4987936","291"
"SO4987937","291"
"SO4987938","291"
"SO4987939","291"
"SO4987940","291"
"SO4987941","291"
"SO4987942","291"
"SO4987943","291"
"SO4987944","291"
"SO4987945","291"
"SO4987946","291"
"SO4987947","291"
"SO4987948","291"
"SO4987949","291"
"SO498801","281"
"SO498802","281"
"SO498803","281"
"SO498811","283"
"SO498821","281"
"SO498831","289"
"SO498841","281"
"SO498842","281"
"SO498843","281"
"SO498844","281"
"SO498845","281"
"SO498846","281"
"SO498847","281"
"SO498848","281"
"SO498849","281"
"SO4988410","281"
"SO4988411","281"
"SO4988412","281"
"SO4988413","281"
"SO4988414","281"
"SO4988415","281"
"SO4988416","281"
"SO4988417","281"
"SO4988418","281"
"SO4988419","281"
"SO4988420","281"
"SO4988421","281"
"SO4988422","281"
"SO4988423","281"
"SO4988424","281"
"SO4988425","281"
"SO4988426","281"
"SO4988427","281"
"SO4988428","281"
"SO4988429","281"
"SO4988430","281"
"SO4988431","281"
"SO4988432","281"
"SO4988433","281"
"SO4988434","281"
"SO4988435","281"
"SO4988436","281"
"SO4988437","281"
"SO4988438","281"
"SO4988439","281"
"SO4988440","281"
"SO498851","283"
"SO498852","283"
"SO498853","283"
"SO498854","283"
"SO498855","283"
"SO498856","283"
"SO498857","283"
"SO498858","283"
"SO498859","283"
"SO4988510","283"
"SO498861","285"
"SO498871","281"
"SO498872","281"
"SO498873","281"
"SO498874","281"
"SO498875","281"
"SO498876","281"
"SO498877","281"
"SO498881","283"
"SO498882","283"
"SO498883","283"
"SO498884","283"
"SO498885","283"
"SO498886","283"
"SO498887","283"
"SO498888","283"
"SO498889","283"
"SO4988810","283"
"SO4988811","283"
"SO4988812","283"
"SO4988813","283"
"SO4988814","283"
"SO4988815","283"
"SO4988816","283"
"SO4988817","283"
"SO4988818","283"
"SO4988819","283"
"SO4988820","283"
"SO4988821","283"
"SO4988822","283"
"SO4988823","283"
"SO4988824","283"
"SO4988825","283"
"SO4988826","283"
"SO4988827","283"
"SO4988828","283"
"SO4988829","283"
"SO4988830","283"
"SO4988831","283"
"SO4988832","283"
"SO4988833","283"
"SO4988834","283"
"SO4988835","283"
"SO4988836","283"
"SO4988837","283"
"SO4988838","283"
"SO4988839","283"
"SO4988840","283"
"SO4988841","283"
"SO4988842","283"
"SO4988843","283"
"SO4988844","283"
"SO4988845","283"
"SO4988846","283"
"SO4988847","283"
"SO4988848","283"
"SO4988849","283"
"SO4988850","283"
"SO4988851","283"
"SO4988852","283"
"SO498891","293"
"SO498892","293"
"SO498893","293"
"SO498894","293"
"SO498895","293"
"SO498896","293"
"SO498897","293"
"SO498898","293"
"SO498901","272"
"SO498902","272"
"SO498903","272"
"SO498904","272"
"SO498905","272"
"SO498906","272"
"SO498907","272"
"SO498908","272"
"SO498909","272"
"SO4989010","272"
"SO4989011","272"
"SO4989012","272"
"SO4989013","272"
"SO4989014","272"
"SO4989015","272"
"SO4989016","272"
"SO4989017","272"
"SO4989018","272"
"SO4989019","272"
"SO4989020","272"
"SO4989021","272"
"SO4989022","272"
"SO4989023","272"
"SO4989024","272"
"SO4989025","272"
"SO4989026","272"
"SO4989027","272"
"SO4989028","272"
"SO4989029","272"
"SO4989030","272"
"SO4989031","272"
"SO4989032","272"
"SO4989033","272"
"SO4989034","272"
"SO4989035","272"
"SO4989036","272"
"SO4989037","272"
"SO4989038","272"
"SO4989039","272"
"SO4989040","272"
"SO4989041","272"
"SO4989042","272"
"SO4989043","272"
"SO4989044","272"
"SO4989045","272"
"SO498911","288"
"SO498912","288"
"SO498913","288"
"SO498914","288"
"SO498915","288"
"SO498916","288"
"SO498917","288"
"SO498918","288"
"SO498919","288"
"SO4989110","288"
"SO4989111","288"
"SO4989112","288"
"SO4989113","288"
"SO4989114","288"
"SO4989115","288"
"SO4989116","288"
"SO4989117","288"
"SO4989118","288"
"SO4989119","288"
"SO4989120","288"
"SO4989121","288"
"SO4989122","288"
"SO4989123","288"
"SO4989124","288"
"SO4989125","288"
"SO4989126","288"
"SO4989127","288"
"SO4989128","288"
"SO4989129","288"
"SO4989130","288"
"SO4989131","288"
"SO4989132","288"
"SO4989133","288"
"SO4989134","288"
"SO4989135","288"
"SO4989136","288"
"SO4989137","288"
"SO4989138","288"
"SO4989139","288"
"SO4989140","288"
"SO4989141","288"
"SO4989142","288"
"SO4989143","288"
"SO4989144","288"
"SO4989145","288"
"SO4989146","288"
"SO4989147","288"
"SO4989148","288"
"SO4989149","288"
"SO4989150","288"
"SO4989151","288"
"SO4989152","288"
"SO4989153","288"
"SO4989154","288"
"SO498921","290"
"SO498922","290"
"SO498931","282"
"SO498932","282"
"SO498933","282"
"SO498934","282"
"SO498935","282"
"SO498936","282"
"SO498937","282"
"SO498938","282"
"SO498939","282"
"SO4989310","282"
"SO4989311","282"
"SO4989312","282"
"SO4989313","282"
"SO4989314","282"
"SO4989315","282"
"SO4989316","282"
"SO4989317","282"
"SO4989318","282"
"SO4989319","282"
"SO4989320","282"
"SO4989321","282"
"SO4989322","282"
"SO4989323","282"
"SO4989324","282"
"SO4989325","282"
"SO4989326","282"
"SO4989327","282"
"SO4989328","282"
"SO4989329","282"
"SO4989330","282"
"SO4989331","282"
"SO4989332","282"
"SO4989333","282"
"SO4989334","282"
"SO4989335","282"
"SO4989336","282"
"SO4989337","282"
"SO4989338","282"
"SO4989339","282"
"SO4989340","282"
"SO4989341","282"
"SO498941","283"
"SO498942","283"
"SO498943","283"
"SO498944","283"
"SO498945","283"
"SO498946","283"
"SO498947","283"
"SO498948","283"
"SO498949","283"
"SO4989410","283"
"SO4989411","283"
"SO4989412","283"
"SO4989413","283"
"SO4989414","283"
"SO4989415","283"
"SO4989416","283"
"SO4989417","283"
"SO4989418","283"
"SO4989419","283"
"SO4989420","283"
"SO4989421","283"
"SO4989422","283"
"SO501891","283"
"SO501892","283"
"SO501893","283"
"SO501894","283"
"SO501895","283"
"SO501896","283"
"SO501897","283"
"SO501898","283"
"SO501899","283"
"SO5018910","283"
"SO5018911","283"
"SO5018912","283"
"SO5018913","283"
"SO5018914","283"
"SO5018915","283"
"SO5018916","283"
"SO5018917","283"
"SO5018918","283"
"SO5018919","283"
"SO5018920","283"
"SO5018921","283"
"SO5018922","283"
"SO5018923","283"
"SO501901","291"
"SO501902","291"
"SO501903","291"
"SO501904","291"
"SO501911","285"
"SO501912","285"
"SO501913","285"
"SO501914","285"
"SO501915","285"
"SO501916","285"
"SO501917","285"
"SO501918","285"
"SO501919","285"
"SO5019110","285"
"SO5019111","285"
"SO5019112","285"
"SO5019113","285"
"SO5019114","285"
"SO5019115","285"
"SO5019116","285"
"SO5019117","285"
"SO5019118","285"
"SO5019119","285"
"SO5019120","285"
"SO5019121","285"
"SO5019122","285"
"SO5019123","285"
"SO5019124","285"
"SO5019125","285"
"SO5019126","285"
"SO5019127","285"
"SO5019128","285"
"SO5019129","285"
"SO5019130","285"
"SO5019131","285"
"SO5019132","285"
"SO5019133","285"
"SO5019134","285"
"SO501921","284"
"SO501922","284"
"SO501923","284"
"SO501924","284"
"SO501925","284"
"SO501926","284"
"SO501927","284"
"SO501928","284"
"SO501929","284"
"SO5019210","284"
"SO5019211","284"
"SO5019212","284"
"SO501931","292"
"SO501932","292"
"SO501933","292"
"SO501934","292"
"SO501941","288"
"SO501951","291"
"SO501952","291"
"SO501953","291"
"SO501954","291"
"SO501955","291"
"SO501956","291"
"SO501957","291"
"SO501958","291"
"SO501959","291"
"SO5019510","291"
"SO5019511","291"
"SO5019512","291"
"SO5019513","291"
"SO5019514","291"
"SO5019515","291"
"SO5019516","291"
"SO5019517","291"
"SO5019518","291"
"SO5019519","291"
"SO5019520","291"
"SO5019521","291"
"SO5019522","291"
"SO5019523","291"
"SO5019524","291"
"SO501961","283"
"SO501962","283"
"SO501971","291"
"SO501972","291"
"SO501981","282"
"SO501982","282"
"SO501991","284"
"SO501992","284"
"SO501993","284"
"SO501994","284"
"SO501995","284"
"SO501996","284"
"SO501997","284"
"SO501998","284"
"SO501999","284"
"SO5019910","284"
"SO5019911","284"
"SO5019912","284"
"SO502001","291"
"SO502002","291"
"SO502003","291"
"SO502004","291"
"SO502005","291"
"SO502006","291"
"SO502007","291"
"SO502008","291"
"SO502009","291"
"SO5020010","291"
"SO502011","283"
"SO502012","283"
"SO502013","283"
"SO502021","291"
"SO502022","291"
"SO502023","291"
"SO502031","284"
"SO502032","284"
"SO502033","284"
"SO502034","284"
"SO502035","284"
"SO502036","284"
"SO502037","284"
"SO502038","284"
"SO502039","284"
"SO5020310","284"
"SO5020311","284"
"SO5020312","284"
"SO5020313","284"
"SO5020314","284"
"SO5020315","284"
"SO5020316","284"
"SO5020317","284"
"SO5020318","284"
"SO5020319","284"
"SO5020320","284"
"SO5020321","284"
"SO5020322","284"
"SO5020323","284"
"SO5020324","284"
"SO5020325","284"
"SO5020326","284"
"SO5020327","284"
"SO5020328","284"
"SO5020329","284"
"SO5020330","284"
"SO5020331","284"
"SO5020332","284"
"SO5020333","284"
"SO5020334","284"
"SO5020335","284"
"SO5020336","284"
"SO502041","291"
"SO502042","291"
"SO502043","291"
"SO502044","291"
"SO502045","291"
"SO502046","291"
"SO502047","291"
"SO502048","291"
"SO502049","291"
"SO5020410","291"
"SO5020411","291"
"SO5020412","291"
"SO5020413","291"
"SO5020414","291"
"SO5020415","291"
"SO5020416","291"
"SO5020417","291"
"SO5020418","291"
"SO5020419","291"
"SO5020420","291"
"SO5020421","291"
"SO5020422","291"
"SO5020423","291"
"SO5020424","291"
"SO5020425","291"
"SO5020426","291"
"SO5020427","291"
"SO5020428","291"
"SO5020429","291"
"SO5020430","291"
"SO5020431","291"
"SO5020432","291"
"SO5020433","291"
"SO5020434","291"
"SO5020435","291"
"SO5020436","291"
"SO5020437","291"
"SO5020438","291"
"SO5020439","291"
"SO5020440","291"
"SO5020441","291"
"SO5020442","291"
"SO5020443","291"
"SO5020444","291"
"SO5020445","291"
"SO5020446","291"
"SO5020447","291"
"SO5020448","291"
"SO5020449","291"
"SO5020450","291"
"SO5020451","291"
"SO5020452","291"
"SO5020453","291"
"SO502051","272"
"SO502052","272"
"SO502053","272"
"SO502054","272"
"SO502055","272"
"SO502056","272"
"SO502057","272"
"SO502058","272"
"SO502059","272"
"SO5020510","272"
"SO5020511","272"
"SO5020512","272"
"SO502061","289"
"SO502062","289"
"SO502063","289"
"SO502064","289"
"SO502065","289"
"SO502066","289"
"SO502067","289"
"SO502068","289"
"SO502069","289"
"SO5020610","289"
"SO5020611","289"
"SO5020612","289"
"SO5020613","289"
"SO5020614","289"
"SO5020615","289"
"SO5020616","289"
"SO5020617","289"
"SO5020618","289"
"SO5020619","289"
"SO5020620","289"
"SO5020621","289"
"SO5020622","289"
"SO5020623","289"
"SO5020624","289"
"SO5020625","289"
"SO5020626","289"
"SO5020627","289"
"SO5020628","289"
"SO5020629","289"
"SO5020630","289"
"SO5020631","289"
"SO5020632","289"
"SO5020633","289"
"SO5020634","289"
"SO5020635","289"
"SO5020636","289"
"SO5020637","289"
"SO5020638","289"
"SO5020639","289"
"SO5020640","289"
"SO5020641","289"
"SO5020642","289"
"SO5020643","289"
"SO5020644","289"
"SO5020645","289"
"SO5020646","289"
"SO5020647","289"
"SO5020648","289"
"SO502071","282"
"SO502081","281"
"SO502082","281"
"SO502083","281"
"SO502084","281"
"SO502085","281"
"SO502086","281"
"SO502087","281"
"SO502088","281"
"SO502089","281"
"SO5020810","281"
"SO5020811","281"
"SO5020812","281"
"SO5020813","281"
"SO5020814","281"
"SO5020815","281"
"SO5020816","281"
"SO5020817","281"
"SO5020818","281"
"SO5020819","281"
"SO5020820","281"
"SO5020821","281"
"SO5020822","281"
"SO5020823","281"
"SO5020824","281"
"SO5020825","281"
"SO5020826","281"
"SO5020827","281"
"SO5020828","281"
"SO5020829","281"
"SO5020830","281"
"SO5020831","281"
"SO5020832","281"
"SO5020833","281"
"SO5020834","281"
"SO5020835","281"
"SO5020836","281"
"SO5020837","281"
"SO5020838","281"
"SO5020839","281"
"SO5020840","281"
"SO5020841","281"
"SO5020842","281"
"SO5020843","281"
"SO5020844","281"
"SO5020845","281"
"SO5020846","281"
"SO502091","293"
"SO502092","293"
"SO502093","293"
"SO502094","293"
"SO502095","293"
"SO502096","293"
"SO502097","293"
"SO502098","293"
"SO502099","293"
"SO5020910","293"
"SO5020911","293"
"SO5020912","293"
"SO5020913","293"
"SO5020914","293"
"SO5020915","293"
"SO5020916","293"
"SO5020917","293"
"SO5020918","293"
"SO5020919","293"
"SO5020920","293"
"SO5020921","293"
"SO5020922","293"
"SO5020923","293"
"SO5020924","293"
"SO5020925","293"
"SO5020926","293"
"SO5020927","293"
"SO5020928","293"
"SO5020929","293"
"SO5020930","293"
"SO5020931","293"
"SO5020932","293"
"SO5020933","293"
"SO5020934","293"
"SO5020935","293"
"SO5020936","293"
"SO5020937","293"
"SO5020938","293"
"SO5020939","293"
"SO5020940","293"
"SO5020941","293"
"SO5020942","293"
"SO5020943","293"
"SO502101","282"
"SO502102","282"
"SO502103","282"
"SO502104","282"
"SO502105","282"
"SO502106","282"
"SO502107","282"
"SO502108","282"
"SO502109","282"
"SO5021010","282"
"SO5021011","282"
"SO5021012","282"
"SO5021013","282"
"SO5021014","282"
"SO5021015","282"
"SO5021016","282"
"SO5021017","282"
"SO5021018","282"
"SO5021019","282"
"SO5021020","282"
"SO5021021","282"
"SO5021022","282"
"SO5021023","282"
"SO5021024","282"
"SO5021025","282"
"SO5021026","282"
"SO5021027","282"
"SO502111","283"
"SO502112","283"
"SO502113","283"
"SO502114","283"
"SO502115","283"
"SO502116","283"
"SO502117","283"
"SO502118","283"
"SO502119","283"
"SO5021110","283"
"SO5021111","283"
"SO502121","285"
"SO502122","285"
"SO502123","285"
"SO502124","285"
"SO502125","285"
"SO502126","285"
"SO502127","285"
"SO502128","285"
"SO502129","285"
"SO502131","281"
"SO502132","281"
"SO502133","281"
"SO502134","281"
"SO502135","281"
"SO502136","281"
"SO502137","281"
"SO502138","281"
"SO502139","281"
"SO5021310","281"
"SO5021311","281"
"SO5021312","281"
"SO5021313","281"
"SO5021314","281"
"SO5021315","281"
"SO5021316","281"
"SO5021317","281"
"SO5021318","281"
"SO5021319","281"
"SO5021320","281"
"SO5021321","281"
"SO502141","282"
"SO502142","282"
"SO502143","282"
"SO502144","282"
"SO502145","282"
"SO502146","282"
"SO502147","282"
"SO502148","282"
"SO502149","282"
"SO5021410","282"
"SO5021411","282"
"SO5021412","282"
"SO5021413","282"
"SO5021414","282"
"SO5021415","282"
"SO5021416","282"
"SO5021417","282"
"SO5021418","282"
"SO5021419","282"
"SO5021420","282"
"SO5021421","282"
"SO5021422","282"
"SO5021423","282"
"SO5021424","282"
"SO5021425","282"
"SO5021426","282"
"SO5021427","282"
"SO5021428","282"
"SO5021429","282"
"SO5021430","282"
"SO5021431","282"
"SO5021432","282"
"SO502151","293"
"SO502152","293"
"SO502153","293"
"SO502154","293"
"SO502155","293"
"SO502161","289"
"SO502162","289"
"SO502163","289"
"SO502164","289"
"SO502165","289"
"SO502166","289"
"SO502171","282"
"SO502172","282"
"SO502173","282"
"SO502174","282"
"SO502175","282"
"SO502176","282"
"SO502177","282"
"SO502178","282"
"SO502179","282"
"SO5021710","282"
"SO5021711","282"
"SO5021712","282"
"SO5021713","282"
"SO5021714","282"
"SO5021715","282"
"SO5021716","282"
"SO5021717","282"
"SO5021718","282"
"SO5021719","282"
"SO5021720","282"
"SO5021721","282"
"SO5021722","282"
"SO5021723","282"
"SO502181","293"
"SO502182","293"
"SO502183","293"
"SO502184","293"
"SO502185","293"
"SO502186","293"
"SO502187","293"
"SO502188","293"
"SO502189","293"
"SO5021810","293"
"SO5021811","293"
"SO5021812","293"
"SO5021813","293"
"SO5021814","293"
"SO5021815","293"
"SO5021816","293"
"SO5021817","293"
"SO5021818","293"
"SO5021819","293"
"SO5021820","293"
"SO5021821","293"
"SO5021822","293"
"SO5021823","293"
"SO5021824","293"
"SO5021825","293"
"SO5021826","293"
"SO5021827","293"
"SO5021828","293"
"SO5021829","293"
"SO5021830","293"
"SO5021831","293"
"SO5021832","293"
"SO5021833","293"
"SO5021834","293"
"SO5021835","293"
"SO5021836","293"
"SO5021837","293"
"SO5021838","293"
"SO5021839","293"
"SO5021840","293"
"SO5021841","293"
"SO5021842","293"
"SO502191","281"
"SO502192","281"
"SO502193","281"
"SO502201","292"
"SO502202","292"
"SO502203","292"
"SO502204","292"
"SO502205","292"
"SO502206","292"
"SO502207","292"
"SO502211","287"
"SO502212","287"
"SO502213","287"
"SO502214","287"
"SO502215","287"
"SO502216","287"
"SO502217","287"
"SO502218","287"
"SO502219","287"
"SO5022110","287"
"SO5022111","287"
"SO5022112","287"
"SO5022113","287"
"SO5022114","287"
"SO5022115","287"
"SO5022116","287"
"SO5022117","287"
"SO5022118","287"
"SO5022119","287"
"SO5022120","287"
"SO5022121","287"
"SO5022122","287"
"SO5022123","287"
"SO5022124","287"
"SO5022125","287"
"SO5022126","287"
"SO5022127","287"
"SO5022128","287"
"SO5022129","287"
"SO5022130","287"
"SO5022131","287"
"SO5022132","287"
"SO502221","292"
"SO502222","292"
"SO502223","292"
"SO502224","292"
"SO502225","292"
"SO502226","292"
"SO502227","292"
"SO502228","292"
"SO502229","292"
"SO5022210","292"
"SO5022211","292"
"SO5022212","292"
"SO5022213","292"
"SO5022214","292"
"SO5022215","292"
"SO5022216","292"
"SO5022217","292"
"SO5022218","292"
"SO5022219","292"
"SO5022220","292"
"SO5022221","292"
"SO5022222","292"
"SO5022223","292"
"SO5022224","292"
"SO5022225","292"
"SO5022226","292"
"SO5022227","292"
"SO5022228","292"
"SO5022229","292"
"SO5022230","292"
"SO5022231","292"
"SO5022232","292"
"SO5022233","292"
"SO5022234","292"
"SO5022235","292"
"SO5022236","292"
"SO5022237","292"
"SO5022238","292"
"SO5022239","292"
"SO5022240","292"
"SO5022241","292"
"SO5022242","292"
"SO5022243","292"
"SO5022244","292"
"SO5022245","292"
"SO5022246","292"
"SO5022247","292"
"SO5022248","292"
"SO5022249","292"
"SO5022250","292"
"SO5022251","292"
"SO5022252","292"
"SO5022253","292"
"SO5022254","292"
"SO5022255","292"
"SO5022256","292"
"SO502231","291"
"SO502232","291"
"SO502233","291"
"SO502234","291"
"SO502235","291"
"SO502236","291"
"SO502241","292"
"SO502242","292"
"SO502243","292"
"SO502244","292"
"SO502245","292"
"SO502246","292"
"SO502247","292"
"SO502248","292"
"SO502251","292"
"SO502252","292"
"SO502253","292"
"SO502254","292"
"SO502255","292"
"SO502256","292"
"SO502257","292"
"SO502258","292"
"SO502259","292"
"SO5022510","292"
"SO5022511","292"
"SO5022512","292"
"SO5022513","292"
"SO5022514","292"
"SO5022515","292"
"SO5022516","292"
"SO5022517","292"
"SO5022518","292"
"SO5022519","292"
"SO5022520","292"
"SO5022521","292"
"SO5022522","292"
"SO5022523","292"
"SO5022524","292"
"SO5022525","292"
"SO5022526","292"
"SO5022527","292"
"SO5022528","292"
"SO5022529","292"
"SO5022530","292"
"SO5022531","292"
"SO5022532","292"
"SO5022533","292"
"SO5022534","292"
"SO5022535","292"
"SO5022536","292"
"SO5022537","292"
"SO5022538","292"
"SO5022539","292"
"SO5022540","292"
"SO5022541","292"
"SO5022542","292"
"SO5022543","292"
"SO5022544","292"
"SO5022545","292"
"SO5022546","292"
"SO5022547","292"
"SO5022548","292"
"SO502261","282"
"SO502262","282"
"SO502263","282"
"SO502264","282"
"SO502265","282"
"SO502266","282"
"SO502267","282"
"SO502268","282"
"SO502269","282"
"SO5022610","282"
"SO5022611","282"
"SO5022612","282"
"SO5022613","282"
"SO5022614","282"
"SO5022615","282"
"SO5022616","282"
"SO5022617","282"
"SO5022618","282"
"SO5022619","282"
"SO5022620","282"
"SO5022621","282"
"SO5022622","282"
"SO5022623","282"
"SO5022624","282"
"SO5022625","282"
"SO5022626","282"
"SO5022627","282"
"SO5022628","282"
"SO5022629","282"
"SO5022630","282"
"SO5022631","282"
"SO5022632","282"
"SO5022633","282"
"SO5022634","282"
"SO5022635","282"
"SO5022636","282"
"SO5022637","282"
"SO5022638","282"
"SO5022639","282"
"SO5022640","282"
"SO5022641","282"
"SO5022642","282"
"SO5022643","282"
"SO5022644","282"
"SO5022645","282"
"SO5022646","282"
"SO5022647","282"
"SO5022648","282"
"SO5022649","282"
"SO5022650","282"
"SO5022651","282"
"SO5022652","282"
"SO5022653","282"
"SO5022654","282"
"SO5022655","282"
"SO502271","282"
"SO502281","283"
"SO502282","283"
"SO502283","283"
"SO502284","283"
"SO502285","283"
"SO502286","283"
"SO502287","283"
"SO502288","283"
"SO502289","283"
"SO5022810","283"
"SO5022811","283"
"SO5022812","283"
"SO5022813","283"
"SO5022814","283"
"SO5022815","283"
"SO5022816","283"
"SO5022817","283"
"SO5022818","283"
"SO5022819","283"
"SO5022820","283"
"SO5022821","283"
"SO5022822","283"
"SO502291","284"
"SO502292","284"
"SO502301","285"
"SO502302","285"
"SO502303","285"
"SO502304","285"
"SO502305","285"
"SO502306","285"
"SO502307","285"
"SO502308","285"
"SO502309","285"
"SO5023010","285"
"SO5023011","285"
"SO502311","285"
"SO502312","285"
"SO502313","285"
"SO502314","285"
"SO502315","285"
"SO502316","285"
"SO502317","285"
"SO502318","285"
"SO502319","285"
"SO5023110","285"
"SO5023111","285"
"SO5023112","285"
"SO5023113","285"
"SO5023114","285"
"SO5023115","285"
"SO5023116","285"
"SO5023117","285"
"SO5023118","285"
"SO5023119","285"
"SO5023120","285"
"SO5023121","285"
"SO5023122","285"
"SO5023123","285"
"SO5023124","285"
"SO5023125","285"
"SO5023126","285"
"SO5023127","285"
"SO5023128","285"
"SO5023129","285"
"SO5023130","285"
"SO5023131","285"
"SO5023132","285"
"SO5023133","285"
"SO5023134","285"
"SO502321","284"
"SO502322","284"
"SO502323","284"
"SO502324","284"
"SO502325","284"
"SO502326","284"
"SO502327","284"
"SO502328","284"
"SO502329","284"
"SO5023210","284"
"SO5023211","284"
"SO5023212","284"
"SO5023213","284"
"SO5023214","284"
"SO5023215","284"
"SO5023216","284"
"SO5023217","284"
"SO5023218","284"
"SO5023219","284"
"SO5023220","284"
"SO502331","291"
"SO502332","291"
"SO502333","291"
"SO502334","291"
"SO502341","285"
"SO502342","285"
"SO502343","285"
"SO502344","285"
"SO502351","283"
"SO502352","283"
"SO502353","283"
"SO502354","283"
"SO502355","283"
"SO502356","283"
"SO502357","283"
"SO502358","283"
"SO502359","283"
"SO5023510","283"
"SO5023511","283"
"SO5023512","283"
"SO5023513","283"
"SO5023514","283"
"SO5023515","283"
"SO5023516","283"
"SO5023517","283"
"SO5023518","283"
"SO5023519","283"
"SO5023520","283"
"SO5023521","283"
"SO5023522","283"
"SO5023523","283"
"SO5023524","283"
"SO5023525","283"
"SO5023526","283"
"SO5023527","283"
"SO5023528","283"
"SO5023529","283"
"SO5023530","283"
"SO502361","288"
"SO502362","288"
"SO502363","288"
"SO502364","288"
"SO502365","288"
"SO502366","288"
"SO502367","288"
"SO502368","288"
"SO502369","288"
"SO5023610","288"
"SO5023611","288"
"SO5026545","291"
"SO5026546","291"
"SO5026547","291"
"SO5026548","291"
"SO502661","287"
"SO502662","287"
"SO502663","287"
"SO502664","287"
"SO502665","287"
"SO502666","287"
"SO502667","287"
"SO502668","287"
"SO502669","287"
"SO5026610","287"
"SO502671","293"
"SO502681","291"
"SO502682","291"
"SO502691","282"
"SO502692","282"
"SO502693","282"
"SO502694","282"
"SO502695","282"
"SO502696","282"
"SO502697","282"
"SO502701","282"
"SO502702","282"
"SO502703","282"
"SO502704","282"
"SO502705","282"
"SO502706","282"
"SO502707","282"
"SO502708","282"
"SO502709","282"
"SO5027010","282"
"SO5027011","282"
"SO5027012","282"
"SO5027013","282"
"SO5027014","282"
"SO5027015","282"
"SO5027016","282"
"SO5027017","282"
"SO5027018","282"
"SO5027019","282"
"SO5027020","282"
"SO5027021","282"
"SO5027022","282"
"SO5027023","282"
"SO5027024","282"
"SO5027025","282"
"SO5027026","282"
"SO502711","291"
"SO502721","282"
"SO502722","282"
"SO502723","282"
"SO502724","282"
"SO502725","282"
"SO502726","282"
"SO502727","282"
"SO502728","282"
"SO502729","282"
"SO5027210","282"
"SO5027211","282"
"SO5027212","282"
"SO5027213","282"
"SO5027214","282"
"SO5027215","282"
"SO5027216","282"
"SO5027217","282"
"SO5027218","282"
"SO5027219","282"
"SO5027220","282"
"SO5027221","282"
"SO5027222","282"
"SO5027223","282"
"SO5027224","282"
"SO5027225","282"
"SO5027226","282"
"SO5027227","282"
"SO5027228","282"
"SO5027229","282"
"SO5027230","282"
"SO5027231","282"
"SO5027232","282"
"SO5027233","282"
"SO5027234","282"
"SO5027235","282"
"SO5027236","282"
"SO5027237","282"
"SO5027238","282"
"SO5027239","282"
"SO5027240","282"
"SO502731","285"
"SO502741","281"
"SO502742","281"
"SO502743","281"
"SO502744","281"
"SO502745","281"
"SO502746","281"
"SO502751","288"
"SO502752","288"
"SO502753","288"
"SO502754","288"
"SO502761","285"
"SO502762","285"
"SO502763","285"
"SO502764","285"
"SO502765","285"
"SO502766","285"
"SO502767","285"
"SO502768","285"
"SO502769","285"
"SO5027610","285"
"SO502771","283"
"SO502772","283"
"SO502773","283"
"SO502774","283"
"SO502775","283"
